DAY,AMOUNT
2909,189
2910,182
2911,6949
2912,61
2913,160
2914,404
2915,1214
2916,159
2917,278
2918,182
2919,3
2920,0
2921,208
2922,260
2923,16896
2924,462
2925,337
2926,36
2927,229
2928,9
2929,59
2930,12
2931,0
2932,0
2933,0
2934,50
2935,0
2936,53869
2937,18
2938,3
2939,7719
2940,0
2941,0
2942,1081
2943,7
2944,33
2945,106
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,773
2953,16621
2954,80
2955,10500
2956,265
2957,92
2958,555
2959,32
2960,298
2961,1680
2962,5697
2963,10668
2964,49
2965,147
2966,176
2967,232
2968,30
2969,7
2970,7
2971,99
2972,0
2973,624
2974,68
2975,649
2976,74
2977,639
2978,325
2979,4851
2980,712
2981,38
2982,76
2983,118
2984,897
2985,255
2986,1064
2987,282
2988,60
2989,15
2990,16
2991,7915
2992,3574
2993,118
2994,440
2995,39
2996,89368
2997,158
2998,146
2999,25
3000,134
3001,610
3002,139
3003,160
3004,66
3005,35
3006,17
3007,0
3008,0
3009,5
3010,0
3011,0
3012,33
3013,2
3014,0
3015,0
3016,0
3017,39
3018,384
3019,21
3020,0
3021,9
3022,16
3023,0
3024,2
3025,0
3026,76
3027,0
3028,0
3029,0
3030,224
3031,153
3032,0
3033,11
3034,179
3035,20
3036,0
3037,12
3038,5
3039,0
3040,0
3041,0
3042,9
3043,0
3044,905
3045,63
3046,0
3047,9
3048,156
3049,103
3050,0
3051,0
3052,265
3053,0
3054,2
3055,3
3056,0
3057,0
3058,12
3059,4
3060,166
3061,0
3062,50
3063,27
3064,77
3065,290
3066,22
3067,0
3068,0
3069,170
3070,80
3071,4
3072,54
3073,45
3074,0
3075,0
3076,0
3077,292
3078,30
3079,0
3080,17
3081,0
3082,0
3083,39
3084,6
3085,2
3086,103
3087,17
3088,13
3089,0
3090,0
3091,0
3092,0
3093,0
3094,2
3095,34
3096,0
3097,0
3098,0
3099,0
3100,0
3101,148
3102,130
3103,63
3104,119
3105,317
3106,2
3107,96
3108,25
3109,8
3110,22
3111,34
3112,0
3113,268
3114,67
3115,31
3116,297
3117,2330
3118,37
3119,364
3120,645
3121,65
3122,144
3123,213
3124,17489
3125,37
3126,6
3127,45
3128,0
3129,50
3130,2
3131,32
3132,0
3133,74
3134,101
3135,0
3136,94
3137,84
3138,642
3139,317
3140,149686
3141,101243
3142,63823
3143,1839
3144,40
3145,2210
3146,1848
3147,2746
3148,56
3149,4038
3150,11
3151,942
3152,546
3153,378
3154,1013
3155,0
3156,50
3157,14
3158,275
3159,1983
3160,16
3161,15
3162,10
3163,39
3164,0
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,6375
3173,737
3174,4324
3175,4
3176,33
3177,48
3178,0
3179,5
3180,5
3181,156
3182,8
3183,7662
3184,857
3185,26
3186,1181
3187,1764
3188,7
3189,855
3190,1037
3191,1584
3192,225
3193,274
3194,2048
3195,87
3196,5
3197,14686
3198,8
3199,0
3200,356
3201,653
3202,54
3203,84
3204,92
3205,489
3206,974
3207,392
3208,208
3209,429
3210,0
3211,6
3212,5
3213,120
3214,2
3215,83
3216,2
3217,0
3218,0
3219,129
3220,0
3221,2
3222,5048
3223,0
3224,5
3225,0
3226,0
3227,0
3228,461984
3229,0
3230,4
3231,88
3232,8810
3233,2374
3234,378
3235,1390
3236,37
3237,10
3238,16
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,2497
3255,0
3256,25
3257,0
3258,0
3259,0
3260,0
3261,3
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0
3272,0
3273,0
3274,0
3275,0
3276,0
3277,0
3278,7
3279,2
3280,0
3281,1273
3282,230
3283,534
3284,0
3285,0
3286,17
3287,0
3288,0
3289,0
3290,0
3291,3
3292,0
3293,6
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,4
3301,4
3302,0
3303,0
3304,0
3305,28
3306,27
3307,0
3308,0
3309,9
3310,0
3311,0
3312,0
3313,5
3314,0
3315,2
3316,0
3317,0
3318,0
3319,2
3320,64
3321,0
3322,0
3323,0
3324,0
3325,11
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,6
3333,98
3334,1500
3335,0
3336,0
3337,26
3338,342
3339,1285
3340,804
3341,163
3342,779
3343,11
3344,11
3345,393
3346,319
3347,285
3348,14
3349,29
3350,42467
3351,563
3352,194
3353,118
3354,144
3355,1007
3356,59
3357,30
3358,12
3359,408
3360,102
3361,2097
3362,37
3363,94
3364,22
3365,31
3366,108
3367,43
3368,34
3369,22
3370,785
3371,0
3372,11
3373,49444
3374,806
3375,151
3376,60
3377,595
3378,3966
3379,868
3380,45
3381,794
3382,0
3383,322
3384,153
3385,73
3386,24
3387,43
3388,0
3389,0
3390,0
3391,0
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,15
3399,0
3400,391
3401,1046
3402,1419
3403,1286
3404,1346
3405,190
3406,1550
3407,49
3408,1834
3409,1034
3410,0
3411,0
3412,0
3413,3
3414,645
3415,215
3416,0
3417,0
3418,380
3419,9500
3420,0
3421,58
3422,20
3423,0
3424,11
3425,4174
3426,6
3427,3630
3428,383
3429,281
3430,641
3431,0
3432,1137
3433,0
3434,1988
3435,1988
3436,4230
3437,412
3438,0
3439,1130
3440,1180
3441,1527
3442,0
3443,4268
3444,111
3445,121
3446,5
3447,50
3448,233
3449,1898
3450,718
3451,47
3452,54
3453,86
3454,4988
3455,295
3456,549
3457,34
3458,0
3459,42
3460,47
3461,92
3462,109
3463,365
3464,15
3465,5
3466,0
3467,0
3468,21
3469,10
3470,0
3471,0
3472,36
3473,2
3474,22
3475,463
3476,19
3477,53
3478,15
3479,2
3480,23
3481,0
3482,0
3483,0
3484,0
3485,0
3486,0
3487,0
3488,0
3489,8
3490,0
3491,20
3492,0
3493,0
3494,53
3495,43
3496,0
3497,26
3498,67
3499,48
3500,58
3501,88
3502,0
3503,0
3504,68
3505,14
3506,0
3507,10
3508,0
3509,94
3510,0
3511,0
3512,3
3513,25
3514,0
3515,73477
3516,27
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,2
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,0
3540,33
3541,9150
3542,19
3543,0
3544,0
3545,2
3546,0
3547,0
3548,0
3549,14
3550,0
3551,0
3552,0
3553,0
3554,0
3555,2639
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,21
3563,0
3564,106
3565,0
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,194
3582,25
3583,0
3584,105
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,1981
3592,498
3593,25
3594,0
3595,274
3596,1501
3597,671
3598,304
3599,0
3600,6
3601,1717
3602,384
3603,28
3604,270
3605,640
3606,0
3607,0
3608,819
3609,90
3610,252
3611,330
3612,83
3613,1094
3614,5398
3615,6924
3616,296255
3617,239
3618,59
3619,311
3620,1770
3621,0
3622,575
3623,1271
3624,7
3625,229
3626,477
3627,107
3628,1215
3629,229
3630,416
3631,134
3632,326
3633,320
3634,500
3635,1741
3636,511
3637,71
3638,127
3639,159
3640,13
3641,133
3642,0
3643,3536
3644,121
3645,296
3646,97
3647,279
3648,656
3649,432
3650,1066
3651,154
3652,431
3653,966
3654,417
3655,1248
3656,123
3657,0
3658,424
3659,105
3660,2017
3661,186
3662,2985
3663,226
3664,8079
3665,1516
3666,487
3667,895
3668,126
3669,16
3670,167
3671,560
3672,827
3673,196
3674,2
3675,844
3676,542
3677,202
3678,188
3679,5
3680,490
3681,42
3682,104
3683,2
3684,168
3685,82
3686,196
3687,57
3688,2051
3689,177
3690,622
3691,14
3692,191
3693,16
3694,212
3695,20
3696,40
3697,698
3698,193
3699,229
3700,19
3701,128
3702,54
3703,7
3704,10
3705,366
3706,60
3707,97970
3708,8
3709,44
3710,29
3711,33
3712,71
3713,505
3714,805
3715,82
3716,372
3717,98
3718,0
3719,59
3720,416
3721,75
3722,17
3723,209
3724,33
3725,78
3726,353
3727,3
3728,0
3729,192555
3730,0
3731,0
3732,210
3733,480
3734,54
3735,6178
3736,13
3737,0
3738,865
3739,166
3740,15
3741,3290
3742,1204
3743,68
3744,0
3745,0
3746,2853
3747,72
3748,3
3749,12
3750,10
3751,0
3752,0
3753,0
3754,44
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,68
3762,0
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,27
3770,71
3771,0
3772,52
3773,4128
3774,1196
3775,13854
3776,611
3777,434
3778,317
3779,1691
3780,99
3781,135
3782,142
3783,0
3784,46
3785,131
3786,24
3787,35
3788,105
3789,54
3790,3407
3791,47113
3792,1655
3793,0
3794,16
3795,23
3796,39
3797,64
3798,737
3799,1109
3800,2398
3801,652
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,38
3811,51
3812,0
3813,265527
3814,58
3815,1628
3816,173
3817,497
3818,64
3819,320
3820,129
3821,442
3822,236
3823,74
3824,1689
3825,424
3826,33
3827,659
3828,159
3829,342
3830,187
3831,143
3832,210
3833,359
3834,544
3835,3798
3836,0
3837,121
3838,210
3839,331
3840,69
3841,250
3842,0
3843,0
3844,423
3845,250
3846,15
3847,62
3848,100
3849,18
3850,2
3851,244
3852,282
3853,7
3854,328
3855,140
3856,41
3857,0
3858,19
3859,46
3860,0
3861,0
3862,18439
3863,0
3864,5
3865,52
3866,662
3867,2
3868,168
3869,2819
3870,13
3871,79
3872,0
3873,0
3874,99
3875,119
3876,119
3877,64
3878,79
3879,241
3880,202
3881,0
3882,41
3883,166
3884,95
3885,0
3886,0
3887,0
3888,95
3889,0
3890,0
3891,0
3892,159
3893,643
3894,1019
3895,855
3896,21
3897,0
3898,28
3899,23
3900,10
3901,19
3902,0
3903,151
3904,10
3905,0
3906,0
3907,0
3908,0
3909,3
3910,0
3911,58
3912,5
3913,23
3914,10
3915,0
3916,0
3917,0
3918,0
3919,0
3920,2
3921,0
3922,0
3923,0
3924,0
3925,0
3926,0
3927,30
3928,0
3929,0
3930,5
3931,0
3932,34
3933,0
3934,0
3935,0
3936,4
3937,76986
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,22
3945,0
3946,0
3947,0
3948,0
3949,0
3950,40
3951,0
3952,126
3953,256
3954,177
3955,64
3956,55
3957,214
3958,62
3959,94
3960,128
3961,4
3962,9
3963,0
3964,2
3965,77
3966,20
3967,83
3968,27
3969,57
3970,3
3971,105
3972,94
3973,7
3974,17
3975,3
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,4
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,3
3990,2
3991,0
3992,0
3993,2
3994,0
3995,0
3996,0
3997,8
3998,0
3999,38
4000,10
4001,140
4002,279
4003,2
4004,0
4005,0
4006,0
4007,293
4008,126
4009,1326
4010,0
4011,186
4012,253
4013,9
4014,0
4015,169
4016,59
4017,0
4018,61
4019,156
4020,121
4021,200
4022,185
4023,62
4024,16470
4025,153
4026,101
4027,630
4028,907
4029,214
4030,244
4031,137495
4032,3463
4033,7
4034,2183
4035,10
4036,2390
4037,47
4038,48
4039,138
4040,10942
4041,5068
4042,91
4043,49
4044,43
4045,47
4046,34
4047,81
4048,0
4049,0
4050,40
4051,0
4052,0
4053,28
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,3
4063,6
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,97
4073,13
4074,5
4075,3
4076,93
4077,65
4078,42
4079,0
4080,36
4081,0
4082,420
4083,4
4084,3556
4085,24
4086,42487
4087,4711
4088,1022
4089,10
4090,1034
4091,1968
4092,56
4093,414
4094,267
4095,41
4096,0
4097,7
4098,0
4099,2
4100,0
4101,0
4102,0
4103,0
4104,0
4105,70
4106,23
4107,10
4108,0
4109,2
4110,30
4111,20
4112,0
4113,330
4114,0
4115,0
4116,2
4117,14
4118,16
4119,0
4120,36
4121,29940
4122,405
4123,16
4124,0
4125,15
4126,11800
4127,0
4128,39
4129,22
4130,2112
4131,22
4132,629
4133,468
4134,111
4135,47
4136,18
4137,0
4138,52
4139,0
4140,2175
4141,339
4142,2745
4143,3406
4144,16
4145,0
4146,0
4147,53
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
