DAY,AMOUNT
789,2406
790,94
791,0
792,0
793,595
794,674
795,604
796,149
797,823
798,0
799,0
800,39
801,605
802,232
803,110
804,19631
805,0
806,55
807,9699
808,58
809,82
810,576
811,0
812,0
813,788
814,121
815,3948
816,1451
817,759
818,3492
819,0
820,424
821,166
822,229
823,837
824,234
825,0
826,0
827,0
828,0
829,572
830,199
831,9
832,49
833,0
834,0
835,536
836,505
837,329
838,0
839,0
840,0
841,0
842,32
843,795
844,3928
845,37
846,6
847,0
848,216
849,81
850,545
851,47
852,0
853,0
854,0
855,31698
856,763
857,162
858,0
859,2
860,0
861,0
862,202
863,17
864,418
865,1228
866,10
867,0
868,0
869,1623
870,2
871,16207
872,337
873,163
874,0
875,0
876,276
877,807
878,212
879,79
880,0
881,0
882,0
883,24
884,106
885,1063
886,142
887,98
888,11
889,0
890,9
891,2648
892,2070
893,34997
894,389
895,4
896,0
897,12
898,624
899,104
900,1846
901,1230
902,11
903,0
904,30
905,1080
906,443
907,5806
908,2
909,0
910,0
911,0
912,0
913,384
914,728
915,431
916,10
917,0
918,0
919,0
920,4
921,243
922,18745
923,37
924,0
925,5530
926,2217
927,677
928,295
929,49889
930,114
931,0
932,473
933,416
934,27145
935,736
936,461
937,0
938,0
939,702
940,18
941,32044
942,10445
943,420
944,0
945,0
946,599
947,573
948,224
949,640
950,24006
951,18
952,0
953,88
954,325
955,44
956,33
957,0
958,846
959,0
960,57
961,612
962,370
963,4299
964,19
965,0
966,0
967,0
968,0
969,4702
970,322
971,8
972,0
973,0
974,776
975,171
976,21
977,377
978,560
979,0
980,0
981,41
982,53
983,0
984,113
985,590
986,215
987,0
988,76
989,1979
990,46
991,224
992,22
993,14
994,0
995,1177
996,18
997,151
998,13343
999,2511
1000,0
1001,0
1002,218
1003,224
1004,5545
1005,4076
1006,740
1007,0
1008,0
1009,0
1010,934
1011,9
1012,0
1013,719
1014,0
1015,0
1016,261
1017,1015
1018,10291
1019,81
1020,151
1021,213
1022,0
1023,391
1024,380
1025,30912
1026,2251
1027,3
1028,226
1029,152
1030,253
1031,471
1032,0
1033,98
1034,32686
1035,0
1036,0
1037,261
1038,347
1039,1282
1040,439
1041,125
1042,118
1043,0
1044,0
1045,26
1046,0
1047,826
1048,29333
1049,950
1050,0
1051,2
1052,256
1053,136
1054,309
1055,178
1056,7
1057,0
1058,54
1059,280
1060,5807
1061,8
1062,82
1063,48
1064,0
1065,0
1066,57
1067,17
1068,0
1069,45
1070,0
1071,0
1072,3
1073,37
1074,34
1075,13480
1076,183
1077,0
1078,0
1079,183
1080,171
1081,3049
1082,960
1083,408
1084,0
1085,0
1086,113
1087,88
1088,42
1089,11
1090,672
1091,5
1092,0
1093,0
1094,15
1095,136
1096,995
1097,42
1098,241
1099,27
1100,5
1101,373
1102,271
1103,0
1104,0
1105,0
1106,0
1107,0
1108,324
1109,148
1110,88
1111,16501
1112,33638
1113,8337
1114,1109
1115,499
1116,1299
1117,145
1118,185
1119,0
1120,0
1121,238
1122,239
1123,90
1124,645
1125,4427
1126,89
1127,0
1128,33022
1129,32
1130,276
1131,55
1132,0
1133,0
1134,0
1135,25
1136,132
1137,562
1138,364
1139,40
1140,0
1141,0
1142,805675
1143,61
1144,4150
1145,23754
1146,527
1147,0
1148,0
1149,9867
1150,595
1151,852
1152,1901
1153,116
1154,90
1155,44
1156,5115
1157,24
1158,1261
1159,823
1160,582
1161,216
1162,0
1163,398
1164,29
1165,69
1166,873
1167,17
1168,0
1169,0
1170,12
1171,378
1172,147
1173,2
1174,213
1175,4
1176,0
1177,8
1178,126
1179,134
1180,905
1181,5922
1182,2862
1183,0
1184,458
1185,393
1186,247
1187,449
1188,326
1189,22
1190,0
1191,0
1192,123
1193,3
1194,301
1195,517
1196,48
1197,138
1198,36
1199,84
1200,236
1201,190
1202,41
1203,43
1204,0
1205,98
1206,27018
1207,21
1208,0
1209,85
1210,0
1211,0
1212,0
1213,553
1214,264
1215,534
1216,104
1217,4
1218,0
1219,10611
1220,230
1221,1154
1222,0
1223,14
1224,0
1225,0
1226,1321
1227,0
1228,76
1229,871
1230,3424
1231,0
1232,0
1233,0
1234,8523
1235,76
1236,27
1237,80
1238,232
1239,0
1240,206
1241,467
1242,391
1243,3676
1244,451
1245,122
1246,0
1247,102
1248,623
1249,329
1250,666
1251,156
1252,0
1253,0
1254,373
1255,241
1256,145
1257,750
1258,16
1259,0
1260,0
1261,171
1262,0
1263,37
1264,6
1265,29
1266,0
1267,0
1268,8
1269,295
1270,749
1271,0
1272,0
1273,2312
1274,4770
1275,1762
1276,630
1277,22
1278,58
1279,2306
1280,46
1281,190
1282,480
1283,155
1284,0
1285,4057
1286,2195
1287,132
1288,0
1289,85
1290,203
1291,264
1292,425
1293,37296
1294,882
1295,13
1296,306
1297,269
1298,180
1299,549
1300,2351
1301,0
1302,0
1303,6
1304,30
1305,153
1306,378
1307,166
1308,5
1309,0
1310,0
1311,147
1312,545
1313,2079
1314,82
1315,105
1316,0
1317,263
1318,89450
1319,25081
1320,233
1321,607
1322,36
1323,0
1324,276
1325,213
1326,318
1327,212
1328,11
1329,0
1330,0
1331,0
1332,4
1333,875
1334,469
1335,247
1336,2
1337,0
1338,1243
1339,237
1340,73630
1341,83853
1342,85
1343,100
1344,0
1345,386
1346,507
1347,194
1348,53
1349,16396
1350,0
1351,13
1352,9
1353,139
1354,50
1355,34
1356,55
1357,0
1358,0
1359,30
1360,394
1361,29
1362,734
1363,455
1364,12317
1365,0
1366,15
1367,271
1368,1712
1369,28
1370,0
1371,0
1372,0
1373,898
1374,71
1375,0
1376,0
1377,59
1378,11
1379,0
1380,0
1381,5
1382,43
1383,36
1384,0
1385,0
1386,0
1387,0
1388,0
1389,14020
1390,25
1391,61884
1392,0
1393,0
1394,43
1395,0
1396,0
1397,7823
1398,0
1399,0
1400,0
1401,286
1402,0
1403,7
1404,146
1405,60
1406,0
1407,0
1408,0
1409,17
1410,89
1411,62
1412,13
1413,2
1414,0
1415,0
1416,0
1417,0
1418,505
1419,68
1420,0
1421,0
1422,0
1423,10
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,127938
1432,17
1433,972
1434,0
1435,0
1436,0
1437,144
1438,46
1439,88
1440,398
1441,0
1442,0
1443,76
1444,245
1445,1240
1446,38042
1447,14
1448,428
1449,0
1450,11
1451,257
1452,56
1453,0
1454,3
1455,0
1456,0
1457,0
1458,16
1459,8
1460,813
1461,75
1462,0
1463,0
1464,30
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,761
1473,186
1474,18
1475,11
1476,27
1477,0
1478,278
1479,388
1480,136
1481,80
1482,47
1483,0
1484,0
1485,1359
1486,0
1487,107
1488,84
1489,0
1490,21
1491,0
1492,6
1493,6
1494,0
1495,0
1496,0
1497,0
1498,0
1499,33
1500,0
1501,23732
1502,146
1503,229
1504,11
1505,0
1506,126
1507,237
1508,354
1509,177
1510,179
1511,490
1512,0
1513,259
1514,155
1515,74
1516,431
1517,2122
1518,2
1519,0
1520,228
1521,382
1522,141
1523,0
1524,1938
1525,0
1526,0
1527,565
1528,34
1529,161
1530,42
1531,459
1532,0
1533,0
1534,241
1535,138
1536,372
1537,125
1538,431
1539,107
1540,0
1541,120
1542,0
1543,210
1544,433
1545,15152
1546,22
1547,0
1548,0
1549,1105
1550,122
1551,490
1552,9
1553,0
1554,0
1555,0
1556,0
1557,231
1558,289
1559,167
1560,0
1561,0
1562,11
1563,357
1564,28
1565,748
1566,213
1567,227
1568,17
1569,100
1570,129
1571,978
1572,96
1573,47
1574,0
1575,0
1576,5
1577,642
1578,1901
1579,174
1580,158
1581,0
1582,0
1583,0
1584,26924
1585,0
1586,4
1587,62
1588,0
1589,159
1590,51
1591,0
1592,0
1593,0
1594,0
1595,66
1596,0
1597,0
1598,0
1599,145
1600,3
1601,109
1602,0
1603,0
1604,8
1605,2
1606,358
1607,1105
1608,33
1609,0
1610,0
1611,66
1612,0
1613,0
1614,11
1615,0
1616,0
1617,0
1618,0
1619,17
1620,0
1621,8
1622,3
1623,0
1624,0
1625,0
1626,63
1627,4
1628,0
1629,86
1630,0
1631,0
1632,6
1633,19
1634,26
1635,0
1636,119
1637,15
1638,34
1639,6
1640,0
1641,69
1642,4
1643,0
1644,0
1645,0
1646,9
1647,12
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,22
1655,160
1656,5
1657,16309
1658,19
1659,0
1660,110
1661,389
1662,303
1663,623
1664,152
1665,56
1666,0
1667,162
1668,451
1669,1322
1670,1451
1671,152
1672,0
1673,0
1674,0
1675,0
1676,22
1677,7
1678,5
1679,0
1680,0
1681,45
1682,90
1683,69
1684,18079
1685,383
1686,18
1687,0
1688,119
1689,86
1690,682089
1691,10
1692,75
1693,0
1694,0
1695,0
1696,181
1697,160
1698,1424
1699,31497
1700,67
1701,147
1702,61
1703,365
1704,3024
1705,746
1706,14741
1707,37
1708,0
1709,17
1710,686
1711,505
1712,5222
1713,312
1714,479
1715,0
1716,134
1717,50215
1718,273
1719,468
1720,360
1721,31
1722,237
1723,1367
1724,306
1725,1130
1726,176
1727,113
1728,2
1729,0
1730,5
1731,1729
1732,16
1733,65
1734,537
1735,100
1736,0
1737,122
1738,441
1739,91
1740,42
1741,2468
1742,0
1743,0
1744,491
1745,102
1746,0
1747,29
1748,46
1749,0
1750,0
1751,0
1752,692
1753,8
1754,42
1755,49
1756,0
1757,4
1758,283
1759,2516
1760,1061
1761,1572
1762,0
1763,0
1764,0
1765,0
1766,67
1767,810
1768,95
1769,274
1770,8
1771,0
1772,16
1773,431
1774,31
1775,15
1776,117
1777,26
1778,0
1779,3
1780,310
1781,670455
1782,75
1783,174
1784,125
1785,0
1786,994
1787,225
1788,947
1789,370
1790,617
1791,0
1792,0
1793,0
1794,37
1795,993
1796,585
1797,107
1798,0
1799,0
1800,121
1801,169
1802,40
1803,13
1804,255
1805,57
1806,0
1807,0
1808,0
1809,268
1810,267
1811,568
1812,31753
1813,0
1814,283
1815,6
1816,62
1817,781
1818,237
1819,308
1820,0
1821,121
1822,920
1823,134
1824,196
1825,608
1826,77
1827,0
1828,65
1829,1332
1830,21
1831,297
1832,0
1833,0
1834,0
1835,0
1836,2
1837,150
1838,14
1839,0
1840,0
1841,0
1842,940
1843,1320
1844,219
1845,744
1846,1347
1847,6
1848,0
1849,2019
1850,327759
1851,1756
1852,255
1853,137
1854,587
1855,6
1856,509
1857,432
1858,146
1859,272
1860,500
1861,308
1862,0
1863,181
1864,395
1865,1125
1866,365
1867,1108
1868,0
1869,0
1870,310
1871,111
1872,77
1873,130
1874,117
1875,0
1876,0
1877,94
1878,14641
1879,2
1880,3476
1881,1601
1882,0
1883,0
1884,11
1885,5366
1886,120
1887,1734
1888,337
1889,151
1890,0
1891,672
1892,722
1893,128626
1894,835
1895,458
1896,189
1897,0
1898,0
1899,0
1900,296
1901,841
1902,211
1903,53
1904,0
1905,398
1906,74
1907,57
1908,274
1909,440
1910,478
1911,0
1912,166
1913,10059
1914,380
1915,958
1916,19
1917,27
1918,0
1919,1106
1920,208
1921,1022
1922,155
1923,576
1924,53
1925,0
1926,152
1927,292
1928,678
1929,303
1930,180
1931,0
1932,0
1933,5624
1934,2537
1935,117678
1936,2480
1937,30
1938,0
1939,0
1940,604004
1941,193
1942,330
1943,80
1944,643
1945,2
1946,0
1947,244
1948,363
1949,18
1950,249
1951,1015
1952,0
1953,0
1954,1452
1955,891
1956,484
1957,323
1958,392
1959,0
1960,0
1961,229
1962,484
1963,183
1964,0
1965,0
1966,0
1967,256
1968,6683
1969,1354
1970,1525
1971,2079
1972,40
1973,0
1974,0
1975,29
1976,463
1977,342
1978,441
1979,0
1980,0
1981,0
1982,571
1983,606
1984,631836
1985,305
1986,126
1987,152
1988,0
1989,3
1990,331
1991,1151
1992,2185
1993,496
1994,26
1995,0
1996,612
1997,627
1998,574
1999,614
2000,9891
2001,0
2002,0
2003,11
2004,3201
2005,847
2006,3
2007,0
2008,0
2009,0
2010,44
2011,103
2012,958
2013,4
2014,0
2015,0
2016,0
2017,943
2018,171
2019,135
2020,642
2021,489
2022,0
2023,0
2024,139
2025,1519
2026,1259
2027,559
2028,29
2029,0
2030,0
2031,421
2032,72
2033,844
2034,347
2035,1029
2036,48
2037,0
2038,355
2039,685
2040,185
2041,493
2042,169
2043,21
2044,0
2045,104
2046,1851
2047,522
2048,843
2049,295
2050,0
2051,0
2052,131954
2053,285
2054,415
2055,66
2056,404
2057,220
2058,0
2059,120
2060,231
2061,501
2062,163
2063,6
2064,39
2065,0
2066,2
2067,195
2068,308
2069,202
2070,62
2071,0
2072,0
2073,55
2074,155
2075,0
2076,171
2077,60
2078,4
2079,0
2080,3
2081,194
2082,269
2083,211
2084,470
2085,174
2086,0
2087,18
2088,265
2089,173
2090,110
2091,133
2092,44
2093,0
2094,215
2095,44
2096,88
2097,258
2098,33
2099,0
2100,0
2101,0
2102,2514
2103,151
2104,350
2105,220
2106,0
2107,0
2108,511
2109,0
2110,329
2111,16361
2112,148
2113,142
2114,134
2115,899
2116,434
2117,822
2118,252
2119,327
2120,0
2121,0
2122,40
2123,2370
2124,3819
2125,189
2126,141
2127,0
2128,0
2129,143
2130,1078
2131,49
2132,93
2133,529
2134,0
2135,0
2136,1912
2137,700
2138,928
2139,22
2140,764
2141,150
2142,0
2143,1249
2144,673
2145,3089
2146,850
2147,434
2148,12
2149,0
2150,3
2151,12184
2152,172
2153,162
2154,15
2155,0
2156,0
2157,102
2158,113
2159,144
2160,294
2161,21
2162,0
2163,0
2164,31
2165,52
2166,5641
2167,244
2168,1156
2169,0
2170,0
2171,134
2172,163
2173,71
2174,84
2175,402
2176,199
2177,4
2178,2321
2179,31
2180,52
2181,20
2182,56
2183,0
2184,0
2185,2242
2186,549
2187,83
2188,2073
2189,346
2190,0
2191,0
2192,5594
2193,9054
2194,258
2195,2709
2196,2768
2197,105
2198,0
2199,84
2200,8
2201,53
2202,2248
2203,0
2204,0
2205,0
2206,420
2207,5304
2208,2557
2209,220
2210,5605
2211,420
2212,0
2213,1049
2214,283
2215,2414
2216,1499
2217,2350
2218,26
2219,0
2220,2067
2221,1066
2222,381
2223,4007
2224,294
2225,95
2226,49
2227,11613
2228,1236
2229,421
2230,126
2231,6173
2232,1547
2233,0
2234,574
2235,263
2236,6049
2237,639
2238,3317
2239,0
2240,0
2241,2102
2242,2965
2243,5318
2244,303
2245,2709
2246,19
2247,0
2248,202
2249,2130
2250,110747
2251,780
2252,1278
2253,2
2254,0
2255,0
2256,0
2257,58
2258,608
2259,155
2260,0
2261,0
2262,0
2263,719
2264,695
2265,1089
2266,1238
2267,134
2268,0
2269,878
2270,395
2271,976
2272,354
2273,575
2274,43
2275,0
2276,273
2277,64147
2278,182
2279,270
2280,70
2281,20
2282,0
2283,196
2284,371
2285,370
2286,691
2287,3970
2288,0
2289,0
2290,586
2291,61569
2292,1302
2293,592
2294,405
2295,96
2296,0
2297,1564
2298,938
2299,312
2300,489
2301,298
2302,6
2303,0
2304,90
2305,291
2306,58
2307,7236
2308,31
2309,12011
2310,0
2311,3915
2312,126
2313,506
2314,483
2315,376
2316,0
2317,0
2318,4857
2319,849
2320,398
2321,225
2322,217
2323,0
2324,0
2325,292
2326,446
2327,1176
2328,221
2329,0
2330,260
2331,0
2332,7
2333,375
2334,8
2335,241
2336,71
2337,2
2338,6929
2339,75
2340,148
2341,400
2342,407
2343,71
2344,0
2345,0
2346,423
2347,184
2348,193
2349,1743
2350,483
2351,361
2352,0
2353,220
2354,282
2355,196
2356,816
2357,368
2358,46
2359,0
2360,201
2361,190
2362,112
2363,893
2364,4544
2365,0
2366,0
2367,201
2368,112
2369,2323
2370,560
2371,1717
2372,0
2373,0
2374,0
2375,119
2376,4
2377,260
2378,0
2379,0
2380,21
2381,1803
2382,265
2383,2182
2384,75293
2385,940
2386,514
2387,0
2388,389
2389,1243
2390,82
2391,847
2392,284
2393,0
2394,0
2395,75
2396,3190
2397,321
2398,601
2399,585
2400,97
2401,1370
2402,3450
2403,645
2404,5714
2405,19570
2406,1710
2407,0
2408,0
2409,211
2410,238
2411,437
2412,305
2413,130
2414,0
2415,0
2416,1849
2417,27
2418,237
2419,496
2420,1047
2421,1254
2422,0
2423,739
2424,612
2425,17010
2426,149
2427,495
2428,66
2429,0
2430,133
2431,1734
2432,538
2433,451
2434,3045
2435,106
2436,0
2437,730
2438,57
2439,121
2440,125
2441,37
2442,0
2443,0
2444,1303
2445,124
2446,185
2447,41363
2448,696
2449,0
2450,0
2451,462
2452,1235
2453,11847
2454,753
2455,61
2456,0
2457,0
2458,17972
2459,9938
2460,2145
2461,1682
2462,1717
2463,0
2464,0
2465,1547
2466,1062
2467,435
2468,685
2469,278
2470,0
2471,0
2472,673
2473,834
2474,721
2475,1110
2476,516
2477,0
2478,0
2479,184
2480,1578
2481,1024
2482,331
2483,344
2484,80
2485,0
2486,165
2487,649
2488,448
2489,736
2490,509
2491,0
2492,0
2493,221
2494,422
2495,478
2496,0
2497,255
2498,3
2499,0
2500,941
2501,172
2502,32
2503,263
2504,344
2505,0
2506,0
2507,3519
2508,366
2509,375
2510,480
2511,7555
2512,1128
2513,0
2514,435
2515,89
2516,1371
2517,441
2518,456
2519,0
2520,0
2521,964
2522,292
2523,2792
2524,61
2525,300
2526,0
2527,0
2528,661
2529,1629
2530,374
2531,314
2532,544
2533,50
2534,0
2535,7
2536,776
2537,43697
2538,3905
2539,119
2540,60
2541,0
2542,113
2543,92
2544,63
2545,128
2546,141
2547,0
2548,0
2549,74
2550,39
2551,130
2552,86
2553,2
2554,0
2555,0
2556,121
2557,38
2558,20
2559,159
2560,45
2561,0
2562,0
2563,0
2564,109
2565,43
2566,14
2567,2
2568,0
2569,0
2570,65034
2571,224
2572,19438
2573,360
2574,2181
2575,0
2576,0
2577,132
2578,176
2579,1715
2580,5
2581,6
2582,20
2583,0
2584,59
2585,432
2586,472
2587,1408
2588,2451
2589,0
2590,12
2591,1546
2592,1954
2593,71
2594,496
2595,244
2596,63
2597,0
2598,40
2599,789
2600,26
2601,203
2602,276
2603,4
2604,0
2605,433
2606,496
2607,28
2608,456
2609,94
2610,19
2611,0
2612,78
2613,31
2614,606
2615,61
2616,182
2617,0
2618,0
2619,72
2620,28
2621,0
2622,0
2623,0
2624,0
2625,0
2626,96
2627,91
2628,179
2629,131
2630,320
2631,0
2632,0
2633,434
2634,222
2635,380
2636,315
2637,836
2638,0
2639,0
2640,217
2641,40
2642,105
2643,522
2644,121
2645,1674
2646,0
2647,130
2648,73
2649,1530
2650,266
2651,208
2652,0
2653,0
2654,2659
2655,525
2656,1681
2657,1004
2658,239
2659,4
2660,166
2661,949
2662,20
2663,133
2664,722
2665,623
2666,84
2667,0
2668,167841
2669,3095
2670,19
2671,396
2672,7
2673,0
2674,0
2675,614
2676,249
2677,153
2678,184
2679,241
2680,0
2681,0
2682,337
2683,670
2684,1436
2685,2949
2686,21
2687,91
2688,0
2689,19
2690,350
2691,137731
2692,1284
2693,449
2694,0
2695,0
2696,141
2697,924
2698,283
2699,192
2700,148
2701,0
2702,0
2703,1579
2704,91
2705,299
2706,61
2707,395
2708,0
2709,0
2710,318
2711,404
2712,243
2713,381
2714,38
2715,0
2716,0
2717,231
2718,86
2719,197
2720,94
2721,257
2722,0
2723,0
2724,217
2725,3972
2726,11462
2727,130
2728,1290
2729,0
2730,0
2731,30
2732,347
2733,324
2734,28
2735,193
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,4955
2747,534
2748,320
2749,92
2750,0
2751,3
2752,273
2753,47
2754,26774
2755,128
2756,1624
2757,0
2758,0
2759,139
2760,12
2761,701
2762,50
2763,1734
2764,0
2765,0
2766,595
2767,956
2768,415
2769,403
2770,340
2771,58795
2772,0
2773,79
2774,195
2775,172
2776,54
2777,615
2778,0
2779,0
2780,531
2781,510
2782,685
2783,20
2784,10765
2785,11
2786,0
2787,100
2788,4154
2789,398
2790,2316
2791,298
2792,14
2793,0
2794,62
2795,0
2796,1100
2797,122
2798,156
2799,0
2800,0
2801,21
2802,50
2803,107
2804,14
2805,80
2806,0
2807,0
2808,252
2809,102
2810,46
2811,42
2812,0
2813,39
2814,0
2815,0
2816,98
2817,34
2818,123
2819,1656
2820,0
2821,0
2822,76
2823,175
2824,132
2825,242
2826,224
2827,0
2828,0
2829,22
2830,167355
2831,69
2832,668
2833,3766
2834,0
2835,0
2836,144
2837,4883
2838,1961
2839,1539
2840,552
2841,0
2842,0
2843,552
2844,40
2845,636
2846,140
2847,272
2848,0
2849,0
2850,113
2851,236
2852,83
2853,146
2854,9166
2855,0
2856,0
2857,365
2858,247
2859,119
2860,300
2861,19
2862,0
2863,0
2864,100
2865,100
2866,278
2867,11
2868,54
2869,0
2870,0
2871,0
2872,0
2873,25
2874,1171
2875,10
2876,0
2877,0
2878,61
2879,43
2880,98
2881,15582
2882,2697
2883,0
2884,0
2885,0
2886,104
2887,4003548
2888,506
2889,49
2890,0
2891,0
2892,0
2893,244
2894,146
2895,4
2896,149
2897,0
2898,0
2899,649
2900,320
2901,37
2902,175
2903,176
2904,0
2905,0
2906,30
2907,1266
2908,6769
2909,591
2910,138
2911,0
2912,0
2913,26
2914,4
2915,22456
2916,224
2917,92
2918,0
2919,0
2920,12
2921,108
2922,126672
2923,133
2924,94
2925,0
