DAY,AMOUNT
2979,0
2980,0
2981,0
2982,99
2983,0
2984,0
2985,0
2986,2
2987,0
2988,0
2989,33
2990,15
2991,8
2992,48
2993,0
2994,0
2995,0
2996,58
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0
3032,0
3033,3
3034,350
3035,110
3036,0
3037,0
3038,133
3039,19
3040,12
3041,26
3042,0
3043,0
3044,0
3045,131
3046,0
3047,0
3048,0
3049,0
3050,2
3051,7
3052,34
3053,3
3054,7
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,58
3091,25
3092,0
3093,0
3094,0
3095,0
3096,0
3097,27
3098,0
3099,0
3100,0
3101,0
3102,8
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,30
3119,0
3120,0
3121,0
3122,59
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,154
3146,0
3147,0
3148,0
3149,0
3150,27
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,221
3165,0
3166,0
3167,7
3168,7
3169,0
3170,0
3171,7
3172,51
3173,0
3174,0
3175,387
3176,0
3177,0
3178,0
3179,2
3180,0
3181,5
3182,21
3183,43
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,108
3194,3
3195,0
3196,0
3197,0
3198,0
3199,0
3200,324
3201,126
3202,0
3203,14
3204,0
3205,0
3206,357
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,69
3216,7
3217,3
3218,0
3219,0
3220,30
3221,375
3222,57
3223,0
3224,0
3225,0
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,6
3249,42
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,26
3270,151
3271,86
3272,0
3273,39
3274,0
3275,21
3276,6
3277,0
3278,0
3279,0
3280,85
3281,33
3282,0
3283,306
3284,3
3285,0
3286,43
3287,278
3288,0
3289,0
3290,0
3291,37
3292,14
3293,0
3294,0
3295,3
3296,0
3297,0
3298,0
3299,13
3300,43
3301,64
3302,0
3303,24
3304,180
3305,2762
3306,0
3307,0
3308,21
3309,0
3310,0
3311,0
3312,45
3313,33
3314,7
3315,0
3316,0
3317,0
3318,3953
3319,841
3320,0
3321,63
3322,2610
3323,0
3324,0
3325,25
3326,2
3327,226
3328,2182
3329,100
3330,0
3331,0
3332,44
3333,119
3334,0
3335,0
3336,0
3337,0
3338,7
3339,0
3340,32
3341,0
3342,9
3343,29
3344,0
3345,0
3346,0
3347,0
3348,101
3349,0
3350,40
3351,0
3352,0
3353,0
3354,134
3355,53
3356,15
3357,0
3358,3
3359,0
3360,144
3361,0
3362,0
3363,9
3364,9
3365,0
3366,0
3367,112
3368,28
3369,48
3370,0
3371,2
3372,0
3373,0
3374,152
3375,3
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,79
3383,10
3384,322
3385,0
3386,0
3387,0
3388,597
3389,7
3390,41
3391,0
3392,10
3393,0
3394,0
3395,5
3396,41
3397,146
3398,0
3399,9
3400,0
3401,0
3402,283
3403,13
3404,18
3405,0
3406,0
3407,0
3408,0
3409,297
3410,10
3411,0
3412,0
3413,261
3414,0
3415,7
3416,241
3417,0
3418,0
3419,0
3420,0
3421,0
3422,0
3423,15
3424,0
3425,0
3426,0
3427,3
3428,6
3429,150
3430,649
3431,6
3432,4
3433,4
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,0
3441,0
3442,0
3443,0
3444,0
3445,51
3446,36
3447,0
3448,0
3449,0
3450,0
3451,105
3452,2
3453,366
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,0
3464,0
3465,441
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0
3474,0
3475,3
3476,18
3477,0
3478,0
3479,996
3480,0
3481,233
3482,0
3483,0
3484,0
3485,0
3486,13
3487,44
3488,17
3489,0
3490,0
3491,0
3492,0
3493,361
3494,45
3495,113
3496,0
3497,0
3498,0
3499,0
3500,21
3501,42
3502,0
3503,0
3504,0
3505,0
3506,0
3507,7
3508,0
3509,0
3510,137
3511,86
3512,0
3513,0
3514,5
3515,0
3516,146
3517,178
3518,0
3519,0
3520,0
3521,0
3522,77
3523,102
3524,0
3525,0
3526,0
3527,0
3528,22
3529,29
3530,0
3531,2
3532,0
3533,3
3534,0
3535,0
3536,9
3537,7
3538,352
3539,0
3540,0
3541,0
3542,2
3543,54
3544,21
3545,0
3546,0
3547,0
3548,0
3549,80
3550,0
3551,0
3552,11
3553,4
3554,0
3555,0
3556,64
3557,0
3558,0
3559,0
3560,0
3561,0
3562,0
3563,0
3564,0
3565,0
3566,0
3567,78
3568,0
3569,0
3570,445
3571,144
3572,20
3573,14
3574,0
3575,0
3576,0
3577,0
3578,6
3579,2
3580,2
3581,0
3582,0
3583,0
3584,15
3585,4
3586,15
3587,0
3588,2
3589,0
3590,0
3591,488
3592,336
3593,0
3594,0
3595,7
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,99
3606,27
3607,18
3608,7
3609,0
3610,0
3611,0
3612,0
3613,121
3614,0
3615,0
3616,7
3617,0
3618,0
3619,0
3620,7
3621,0
3622,0
3623,4
3624,242
3625,0
3626,64
3627,41
3628,0
3629,0
3630,0
3631,0
3632,0
3633,0
3634,8
3635,0
3636,0
3637,2
3638,0
3639,0
3640,0
3641,262
3642,0
3643,0
3644,0
3645,0
3646,18
3647,18
3648,78
3649,8
3650,2
3651,8
3652,0
3653,0
3654,9
3655,0
3656,10
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,17
3664,15
3665,19
3666,0
3667,3
3668,0
3669,82
3670,0
3671,0
3672,0
3673,0
3674,0
3675,3
3676,6
3677,0
3678,69
3679,0
3680,0
3681,0
3682,4
3683,0
3684,7
3685,0
3686,19
3687,0
3688,0
3689,780
3690,66
3691,56
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,0
3705,9
3706,14
3707,56
3708,0
3709,0
3710,2058
3711,47
3712,41
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,47
3733,4
3734,0
3735,0
3736,0
3737,0
3738,53
3739,79
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,95
3757,0
3758,0
3759,0
3760,11
3761,973
3762,0
3763,3
3764,0
3765,0
3766,29
3767,45
3768,0
3769,0
3770,3
3771,0
3772,0
3773,4
3774,0
3775,0
3776,2
3777,14
3778,0
3779,0
3780,36
3781,0
3782,0
3783,21
3784,30
3785,0
3786,0
3787,289
3788,0
3789,21
3790,23
3791,30
3792,0
3793,400
3794,4
3795,625
3796,84
3797,61
3798,0
3799,0
3800,0
3801,4
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,4
3810,2
3811,67
3812,0
3813,0
3814,0
3815,0
3816,0
3817,131
3818,3
3819,0
3820,0
3821,0
3822,102
3823,5
3824,0
3825,163
3826,2
3827,0
3828,0
3829,33
3830,0
3831,0
3832,0
3833,70
3834,0
3835,0
3836,0
3837,100
3838,0
3839,40
3840,0
3841,0
3842,0
3843,0
3844,0
3845,5
3846,0
3847,2
3848,0
3849,0
3850,331
3851,42
3852,18
3853,0
3854,80
3855,24
3856,0
3857,0
3858,0
3859,645
3860,0
3861,32
3862,0
3863,0
3864,7
3865,73
3866,0
3867,219
3868,0
3869,0
3870,0
3871,2
3872,0
3873,0
3874,25
3875,43
3876,0
3877,0
3878,39
3879,13
3880,4980
3881,12
3882,41
3883,0
3884,0
3885,54
3886,118
3887,30
3888,29
3889,0
3890,0
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,6
3902,0
3903,28
3904,0
3905,0
3906,0
3907,51
3908,0
3909,6
3910,2
3911,0
3912,0
3913,0
3914,36
3915,31
3916,2
3917,0
3918,0
3919,0
3920,5
3921,0
3922,0
3923,0
3924,0
3925,0
3926,0
3927,26
3928,0
3929,0
3930,0
3931,4
3932,60
3933,0
3934,4
3935,0
3936,4
3937,0
3938,2
3939,0
3940,0
3941,0
3942,15
3943,13
3944,29
3945,50
3946,0
3947,0
3948,19
3949,0
3950,0
3951,111
3952,11
3953,0
3954,0
3955,4
3956,134
3957,23
3958,0
3959,12
3960,0
3961,0
3962,27
3963,2
3964,0
3965,4
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,106
3973,0
3974,0
3975,0
3976,0
3977,0
3978,7
3979,0
3980,54
3981,0
3982,0
3983,0
3984,51
3985,0
3986,0
3987,10
3988,0
3989,0
3990,0
3991,0
3992,0
3993,44
3994,37
3995,4
3996,0
3997,0
3998,0
3999,0
4000,0
4001,10
4002,0
4003,0
4004,0
4005,0
4006,2
4007,258
4008,0
4009,0
4010,0
4011,9
4012,86
4013,13
4014,0
4015,0
4016,0
4017,0
4018,11
4019,157
4020,2
4021,58
4022,0
4023,0
4024,0
4025,0
4026,3
4027,0
4028,23
4029,0
4030,2
4031,0
4032,0
4033,50
4034,459
4035,0
4036,22
4037,0
4038,0
4039,0
4040,108
4041,4
4042,130
4043,2
4044,0
4045,0
4046,89
4047,0
4048,189
4049,2
4050,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,86
4061,79
4062,5
4063,42
4064,0
4065,0
4066,0
4067,69
4068,22
4069,0
4070,0
4071,263
4072,0
4073,0
4074,123
4075,98
4076,4
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,278
4087,0
4088,4
4089,0
4090,0
4091,0
4092,7
4093,0
4094,0
4095,8
4096,0
4097,0
4098,10
4099,0
4100,0
4101,0
4102,2
4103,0
4104,0
4105,21
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,0
4116,3
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,257
4124,138
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,10
4135,0
4136,0
4137,0
4138,85
4139,918
4140,0
4141,838
4142,0
4143,0
4144,526
4145,2
4146,20
4147,0
4148,25
4149,0
4150,0
4151,7
4152,85
4153,2
4154,8
4155,23
4156,0
4157,0
4158,71
4159,0
4160,0
4161,38
4162,7
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4170,66
4171,0
4172,0
4173,0
4174,0
4175,0
4176,39
4177,0
4178,0
4179,0
4180,328
4181,16
4182,0
4183,33
4184,0
4185,0
4186,18
4187,0
4188,232
4189,6
4190,0
4191,0
4192,0
4193,0
4194,15
4195,122
4196,14
4197,819
4198,0
4199,0
4200,11
4201,125
4202,2
4203,0
4204,0
4205,0
4206,0
4207,0
4208,23
4209,13
4210,9
4211,0
4212,0
4213,0
4214,0
4215,2
4216,5
4217,11
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,8
4225,86
4226,0
4227,0
4228,28
4229,114
4230,0
4231,8
4232,3
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,0
4242,263
4243,48
4244,12
4245,553
4246,11
4247,0
4248,0
4249,13
4250,13
4251,13
4252,0
4253,15
4254,0
4255,0
4256,104
4257,14
4258,0
4259,0
4260,0
4261,0
4262,0
4263,67
4264,95
4265,2
4266,0
4267,0
4268,0
4269,0
4270,0
4271,47
4272,0
4273,0
4274,525
4275,0
4276,0
4277,23
4278,5
4279,7
4280,43
4281,0
4282,0
4283,0
4284,0
4285,132
4286,305
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,544
4299,0
4300,5
4301,9
4302,10
4303,0
4304,0
4305,38
4306,55
4307,27
4308,0
4309,34
4310,0
4311,0
4312,22
4313,128
4314,14
4315,8
4316,0
4317,0
4318,0
4319,649
4320,62
4321,37
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,62
4330,0
4331,0
4332,0
4333,293
4334,74
4335,2
4336,4
4337,21
4338,0
4339,0
4340,0
4341,0
4342,0
4343,215
4344,0
4345,0
4346,0
4347,0
4348,7
4349,0
4350,0
4351,14
4352,14
4353,0
4354,61
4355,102
4356,12
4357,0
4358,0
4359,0
4360,0
4361,0
4362,0
4363,27
4364,0
4365,7
4366,0
4367,0
4368,0
4369,0
4370,0
4371,6
4372,6
4373,0
4374,0
4375,25
4376,0
4377,29
4378,4
4379,12
4380,4
4381,0
4382,61
4383,140
4384,0
4385,12
4386,0
4387,0
4388,0
4389,0
4390,0
4391,286
4392,0
4393,0
4394,0
4395,0
4396,5
4397,16
4398,0
4399,0
4400,0
4401,0
4402,0
4403,46
4404,24
4405,21
4406,0
4407,41
4408,0
4409,0
4410,137
4411,0
4412,17
4413,0
4414,4
4415,0
4416,0
4417,16
4418,0
4419,0
4420,19
4421,133
4422,20
4423,0
4424,96
4425,145
4426,7
4427,10
4428,0
4429,0
4430,0
4431,0
4432,0
4433,119
4434,0
4435,0
4436,0
4437,0
4438,0
4439,45
4440,0
4441,7
4442,0
4443,0
4444,0
4445,0
4446,170
4447,2
4448,4
4449,0
4450,2
4451,0
4452,0
4453,62
4454,51
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,183
4462,0
4463,3
4464,0
4465,0
4466,349
4467,301
4468,0
4469,154
4470,0
4471,0
4472,0
4473,0
4474,16
4475,0
4476,0
4477,19
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,3
4488,71
4489,449
4490,30
4491,51
4492,0
4493,0
4494,0
4495,0
4496,0
4497,10
4498,15
4499,0
4500,0
4501,0
4502,231
4503,0
4504,2
4505,0
4506,0
4507,0
4508,0
4509,51
4510,0
4511,156
4512,475
4513,0
4514,0
4515,0
4516,0
4517,4
4518,0
4519,0
4520,0
4521,0
4522,525
4523,104
4524,4
4525,0
4526,129
4527,0
4528,0
4529,0
4530,0
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,0
4544,28
4545,24
4546,0
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,2
4555,0
4556,0
4557,0
4558,5
4559,6
4560,0
4561,0
4562,0
4563,0
4564,68
4565,0
4566,2
4567,0
4568,0
4569,0
4570,0
4571,0
4572,92
4573,195
4574,0
4575,0
4576,0
4577,0
4578,0
4579,21
4580,0
4581,0
4582,54
4583,0
4584,0
4585,0
4586,2
4587,309
4588,0
4589,69
4590,0
4591,0
4592,53
4593,2
4594,48
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,4
4603,52
4604,1882
4605,0
4606,141
4607,0
4608,2
4609,142
4610,10
4611,136
4612,0
4613,1125
4614,168
4615,0
4616,9
4617,10
4618,0
4619,0
4620,0
4621,5
4622,111
4623,0
4624,0
4625,0
4626,0
4627,29
4628,67
4629,0
4630,0
4631,174
4632,0
4633,0
4634,0
4635,457
4636,0
4637,27
4638,0
4639,0
4640,6
4641,6083
4642,24
4643,130
4644,27
4645,4
4646,17
4647,0
4648,105
4649,85
4650,12
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0
4664,0
4665,88
4666,8
4667,27
4668,0
4669,30
4670,0
4671,224
4672,6
4673,0
4674,0
4675,0
4676,26
4677,74
4678,0
4679,0
4680,6
4681,0
4682,0
4683,11
4684,0
4685,4
4686,533
4687,16
4688,0
4689,0
4690,131
4691,30
4692,48
4693,98
4694,0
4695,0
4696,0
4697,64
4698,345
4699,20
4700,656
4701,0
4702,0
4703,0
4704,0
4705,129
4706,0
4707,7
4708,0
4709,0
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,0
4724,65
4725,0
4726,115
4727,4
4728,2
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,22
4736,0
4737,0
4738,0
4739,0
4740,0
4741,11
4742,0
4743,23
4744,0
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,52
4754,31
4755,0
4756,11
4757,0
4758,0
4759,8
4760,414
4761,120
4762,0
4763,0
4764,0
4765,0
4766,4
4767,0
4768,0
4769,0
4770,0
4771,0
4772,0
4773,0
4774,11
4775,0
4776,12
4777,14
4778,0
4779,0
4780,0
4781,0
4782,0
4783,0
4784,0
4785,9275
4786,0
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,2
4796,240
4797,0
4798,5
4799,0
4800,0
4801,0
4802,160
4803,0
4804,0
4805,0
4806,35
4807,0
4808,0
4809,0
4810,4
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,0
4819,0
4820,0
4821,0
4822,0
4823,39
4824,16
4825,0
4826,0
4827,0
4828,14
4829,0
4830,37
4831,101
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,0
4839,0
4840,21
4841,10
4842,0
4843,0
4844,0
4845,0
4846,13
4847,0
4848,42
4849,0
4850,0
4851,71
4852,200
4853,0
4854,0
4855,0
4856,22
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,2
4869,0
4870,0
4871,0
4872,574
4873,62
4874,21
4875,0
4876,0
4877,0
4878,0
4879,0
4880,0
4881,0
4882,105
4883,259
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,44
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,768
4917,0
4918,0
4919,0
4920,0
4921,0
4922,244
4923,0
4924,631
4925,0
4926,0
4927,0
4928,0
4929,33
4930,0
4931,2429
4932,0
4933,0
4934,0
4935,0
4936,43
4937,2
4938,355
4939,6
4940,41
4941,0
4942,6
4943,43
4944,0
4945,100
4946,18
4947,0
4948,0
4949,0
4950,0
4951,293
4952,4
4953,39
4954,4
4955,0
4956,3
4957,40
4958,0
4959,96
4960,0
4961,0
4962,0
4963,0
4964,0
4965,5
4966,45
4967,0
4968,0
4969,0
4970,8
4971,233
4972,4
4973,0
4974,462
4975,2
4976,0
4977,16
4978,56
4979,1183
4980,0
4981,20
4982,0
4983,0
4984,63
4985,176
4986,217
4987,191
4988,418
4989,0
4990,0
4991,0
4992,58
4993,0
4994,12
4995,64
4996,0
4997,0
4998,13
4999,0
5000,92
5001,43
5002,0
5003,0
5004,0
5005,4
5006,84
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,49
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,36
5029,67
5030,153
5031,0
5032,0
5033,13
5034,0
5035,325
5036,337
5037,42
5038,0
5039,0
5040,378
5041,306
5042,0
5043,0
5044,0
5045,0
5046,0
5047,2
5048,25
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,8
5056,0
5057,320
5058,0
5059,0
5060,0
5061,0
5062,826
5063,67
5064,9
5065,0
5066,0
5067,0
5068,181
5069,0
5070,4
5071,0
5072,0
5073,0
5074,0
5075,10
5076,29
5077,825
5078,1624
5079,0
5080,89
5081,0
5082,1849
5083,113
5084,34
5085,79
5086,0
5087,0
5088,0
5089,0
5090,1112
5091,0
5092,0
5093,61
5094,0
5095,0
5096,0
5097,52
5098,0
5099,0
5100,0
5101,0
5102,0
5103,4
5104,85
5105,0
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,21
5114,0
5115,0
5116,0
5117,10
5118,0
5119,22
5120,112
5121,0
5122,0
5123,0
5124,7
5125,0
5126,24
5127,14
5128,0
5129,0
5130,0
5131,0
5132,44
5133,5
5134,5
5135,73
5136,0
5137,0
5138,0
5139,0
5140,0
5141,371
5142,297
5143,0
5144,0
5145,1556
5146,230
5147,112
5148,0
5149,0
5150,0
5151,0
5152,49
5153,105
5154,0
5155,1778
5156,2
5157,0
5158,0
5159,0
5160,17
5161,0
5162,115
5163,0
5164,0
5165,0
5166,0
5167,0
5168,0
5169,77
5170,0
5171,0
5172,0
5173,34
5174,31
5175,107
5176,4
5177,6
5178,110
5179,0
5180,70
5181,134
5182,0
5183,25
5184,83
5185,0
5186,10
5187,2
5188,135
5189,6
5190,39
5191,279
5192,0
5193,0
5194,0
5195,0
5196,0
5197,60
5198,0
5199,0
5200,0
5201,89
5202,0
5203,109
5204,63
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,15
5212,0
5213,0
5214,0
5215,7
5216,130
5217,0
5218,0
5219,0
5220,0
5221,0
5222,30
5223,3
5224,0
5225,0
5226,0
5227,0
5228,0
5229,45
5230,0
5231,0
5232,0
5233,0
5234,3
5235,0
5236,455
5237,0
5238,241
5239,32
5240,0
5241,4
5242,0
5243,0
5244,102
5245,0
5246,164
5247,16
5248,0
5249,0
5250,0
5251,157
5252,77
5253,103
5254,47
5255,67
5256,0
5257,37
5258,107
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,0
5269,0
5270,0
5271,0
5272,4
5273,3
5274,16
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,11
5282,58
5283,0
5284,0
5285,0
5286,97
5287,0
5288,2
5289,0
5290,0
5291,0
5292,0
5293,358
5294,0
5295,2
5296,0
5297,0
5298,0
5299,11
5300,0
5301,4
5302,0
5303,116
5304,0
5305,0
5306,16
5307,102
5308,0
5309,431
5310,10
5311,0
5312,0
5313,0
5314,0
5315,31
5316,0
5317,90
5318,0
5319,0
5320,0
5321,0
5322,1330
5323,35
5324,0
5325,0
5326,0
5327,19
5328,171
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0
5336,59
5337,677
5338,0
5339,0
5340,0
5341,0
5342,71
5343,11
5344,0
5345,512
5346,0
5347,29
5348,0
5349,146
5350,11
5351,0
5352,11
5353,0
5354,41
5355,80
5356,91
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,123
5364,56
5365,0
5366,0
5367,0
5368,0
5369,6
5370,23
5371,0
5372,52
5373,0
5374,0
5375,0
5376,56
5377,114
5378,0
5379,6
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,173
5398,0
5399,0
5400,48
5401,0
5402,0
5403,0
5404,1741
5405,2
5406,0
5407,49
5408,69
5409,0
5410,0
5411,44
5412,128
5413,2
5414,7
5415,62
5416,0
5417,0
5418,0
5419,0
5420,4
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,19
5428,0
5429,10
5430,0
5431,0
5432,3
5433,0
5434,0
5435,24
5436,0
5437,0
5438,0
5439,3
5440,73
5441,0
5442,0
5443,0
5444,0
5445,0
5446,2
5447,78
5448,0
5449,0
5450,5
5451,0
5452,0
5453,0
5454,26
5455,0
5456,0
5457,0
5458,0
5459,0
5460,29
5461,0
5462,14
5463,662
5464,43
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,78
5476,0
5477,0
5478,167
5479,0
5480,0
5481,0
5482,85
5483,13
5484,18
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,55
5497,3
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,16
5505,0
5506,0
5507,0
5508,0
5509,0
5510,53
5511,0
5512,0
5513,0
5514,0
5515,0
5516,8
5517,5
5518,23
5519,21
5520,0
5521,0
5522,0
5523,15
5524,0
5525,0
5526,0
5527,4
5528,0
5529,0
5530,3
5531,0
5532,0
5533,0
5534,0
5535,0
5536,0
5537,103
5538,15
5539,59
5540,31
5541,0
5542,0
5543,0
5544,0
5545,156
5546,14
5547,0
5548,0
5549,0
5550,0
5551,7
5552,17
5553,0
5554,0
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,7
5562,0
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,13
5583,0
5584,33
5585,0
5586,20
5587,83
5588,0
5589,8
5590,0
5591,0
5592,0
5593,0
5594,12
5595,0
5596,0
5597,0
5598,0
5599,0
5600,6
5601,0
5602,0
5603,11
5604,0
5605,0
5606,0
5607,25
5608,0
5609,82
5610,0
5611,0
5612,0
5613,0
5614,5
5615,2
5616,0
5617,5
5618,0
5619,0
5620,0
5621,34
5622,106
5623,0
5624,1330
5625,2
5626,0
5627,0
5628,0
5629,0
5630,0
5631,0
5632,0
5633,0
5634,0
5635,0
5636,0
5637,0
5638,6
5639,0
5640,0
5641,0
5642,0
5643,2
5644,0
5645,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5652,0
5653,0
5654,0
5655,0
5656,170
5657,6
5658,0
5659,7
5660,0
5661,0
5662,0
5663,0
5664,0
5665,10
5666,932
5667,5
5668,0
5669,0
5670,0
5671,0
5672,0
5673,270
5674,0
5675,0
5676,0
5677,0
5678,60
5679,55
5680,13
5681,0
5682,0
5683,0
5684,2
5685,0
5686,107
5687,178
5688,0
5689,0
5690,0
5691,4
5692,0
5693,12
5694,0
5695,0
5696,0
5697,0
5698,125
5699,0
5700,0
5701,0
5702,0
5703,4925
5704,44
5705,15
5706,84
5707,0
5708,226
5709,0
5710,0
5711,0
5712,0
5713,14
5714,0
5715,0
5716,0
5717,0
5718,0
5719,85
5720,56
5721,0
5722,14
5723,0
5724,0
5725,0
5726,0
5727,16
5728,0
5729,0
5730,0
5731,0
5732,0
5733,0
5734,0
5735,4
5736,0
5737,0
5738,0
5739,0
5740,0
5741,127
5742,12
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,0
5751,0
5752,0
5753,0
5754,31
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,16
5762,0
5763,0
5764,0
5765,0
5766,0
5767,0
5768,3
5769,0
5770,11
5771,5
