246,20,0.08130081300813008,4.95994644,1
126,6,0.047619047619047616,3.57098453,1
218,9,0.04128440366972477,2.54833674,1
208,12,0.057692307692307696,3.4367034,1
35,2,0.05714285714285714,3.44498547,0
55,4,0.07272727272727272,5.91843078,0
8,1,0.125,2.97545593,0
